Gene	HL_IB	HL_MS	PP	HL_IB_quantile	HL_IB_pt	HL_MS_quantile	HL_MS_pt
YOR174W	NA	1150.4	NA	NA	NA	1.8458850484435207	1.470181032167235
YOR175C	NA	1197.4	0.7135	NA	NA	1.8946969425037423	1.5417533128392384
YOR176W	123.0	635.2	NA	1.0272467187906675	0.8571289800450709	0.7350860253162705	0.45330521614864366
YOR177C	37.0	NA	0.359	-0.1701847241123691	-0.15935223485378258	NA	NA
YOR178C	NA	NA	1.719	NA	NA	NA	NA
YOR179C	287.0	435.4	0.6666	1.608269197948414	1.5813791243192734	-0.4699703676552169	-0.15160087000256167
YOR180C	NA	NA	0.4539	NA	NA	NA	NA
YOR181W	20.0	396.2	NA	-0.8444850779006299	-0.6690678474044145	-0.6520920628686119	-0.29787123624077655
YOR182C	74.0	NA	1.149	0.5894557978497783	0.4249973025246332	NA	NA
YOR183W	NA	NA	0.4815	NA	NA	NA	NA
YOR184W	NA	678.5	0.5179	NA	NA	0.9634649740928382	0.5621773913438862
YOR185C	NA	532.6	0.7868	NA	NA	0.06405157546398707	0.16723669347812456
YOR186C-A	NA	NA	NA	NA	NA	NA	NA
YOR186W	NA	NA	0.17300000000000001	NA	NA	NA	NA
YOR187W	NA	557.3	0.4172	NA	NA	0.21738555969542359	0.240190429841913
YOR188W	41.0	216.8	0.3783	-0.050203829430400866	-0.07333436230079808	-1.3774072207244221	-1.188908154160565
YOR189W	NA	263.5	0.7037	NA	NA	-1.209469458198364	-0.9087349223960686
YOR190W	NA	NA	0.373	NA	NA	NA	NA
YOR191W	NA	720.6	0.488	NA	NA	1.1305174297854546	0.662427131727379
YOR192C	NA	NA	0.902	NA	NA	NA	NA
YOR192C-C	NA	NA	NA	NA	NA	NA	NA
YOR193W	42.0	NA	1.238	-0.02509400752630838	-0.053110812697323505	NA	NA
YOR194C	NA	496.7	NA	NA	NA	-0.13462754585348133	0.05581743311812621
YOR195W	25.0	302.6	0.4509	-0.6135094449805312	-0.4855090168476737	-1.0357896218544878	-0.7053672628665291
YOR196C	69.0	276.4	1.023	0.5163562651199474	0.3657006057519182	-1.1586344362847987	-0.8389227768094277
YOR197W	19.0	599.2	0.2051	-0.8957798188835894	-0.7110011064922753	0.49780907548583325	0.3577973558109686
YOR198C	128.0	754.0	1.1340000000000001	1.060674489050162	0.8911041948745484	1.2544245505614668	0.7384248690108226
YOR199W	372.0	NA	0.5355	1.7491042977602227	1.8036513769008697	NA	NA
YOR200W	NA	NA	0.3122	NA	NA	NA	NA
YOR201C	25.0	NA	0.7479	-0.6135094449805312	-0.4855090168476737	NA	NA
YOR202W	14.0	NA	0.6352	-1.1473154975252742	-0.9582528051091819	NA	NA
YOR203W	NA	NA	NA	NA	NA	NA	NA
YOR204W	NA	547.3	NA	NA	NA	0.1554817813519437	0.21099730680640744
YOR205C	53.0	410.0	0.7414	0.23292993127648456	0.14266071951358944	-0.5945749038067247	-0.24500957280665125
YOR206W	224.0	595.0	NA	1.4605311820132307	1.369212442105732	0.4696030591824158	0.34633441488539024
YOR207C	25.0	403.8	NA	-0.6135094449805312	-0.4855090168476737	-0.6165409744753192	-0.2685661820991134
YOR208W	3.0	NA	0.3989	-1.8312243273394466	-2.0942510821168634	NA	NA
YOR209C	176.0	644.0	0.19699999999999998	1.2982710982714525	1.1629840629729273	0.7940999001819686	0.4759394143588516
YOR210W	NA	1540.9	NA	NA	NA	2.0850786615147014	2.001652935029636
YOR211C	NA	504.9	0.7708	NA	NA	-0.08532750946713165	0.08186494276258878
YOR212W	74.0	446.5	0.3838	0.5894557978497783	0.4249973025246332	-0.41913067508011786	-0.112249464926239
YOR213C	68.0	413.8	0.8866	0.500651207993653	0.35333411334794523	-0.5725449324687364	-0.2307230317046527
YOR214C	NA	NA	0.1638	NA	NA	NA	NA
YOR215C	100.0	307.5	0.5858	0.86072523825827	0.6808009549135338	-1.0169837094974712	-0.6815027338550723
YOR216C	8.0	580.3	1.258	-1.4532795741807998	-1.3972877731618984	0.3731420086577325	0.3056564592624932
YOR217W	44.0	461.0	NA	0.03136936165920781	-0.014037665528083094	-0.3354769306240119	-0.062096201129470494
YOR218C	NA	NA	NA	NA	NA	NA	NA
YOR219C	15.0	534.9	0.3347	-1.1001396710768057	-0.9027843759280856	0.07923225961710133	0.17415181839640242
YOR220W	25.0	338.0	0.5623	-0.6135094449805312	-0.4855090168476737	-0.8932552078055754	-0.5399222145120174
YOR221C	322.0	853.6	0.1112	1.6666836652751271	1.6799523944804937	1.484383937645977	0.9489614636691889
YOR222W	NA	586.0	0.4147	NA	NA	0.40718030657410953	0.32153394901205334
YOR223W	22.0	NA	0.5262	-0.7463509261747352	-0.5908810262331535	NA	NA
YOR224C	NA	737.0	NA	NA	NA	1.2083497795218605	0.7001148464473214
YOR225W	NA	NA	0.6394	NA	NA	NA	NA
YOR226C	31.0	44.7	0.2957	-0.3695581856124021	-0.3070510228336964	-2.2239755524281404	-3.1917413003483093
YOR227W	3.0	558.7	0.2851	-1.8312243273394466	-2.0942510821168634	0.22682346209271287	0.24424133428789435
YOR228C	NA	NA	0.69	NA	NA	NA	NA
YOR229W	52.0	496.6	0.6397	0.20978711012927295	0.12659559257920344	-0.13496183064045728	0.05549749800683423
YOR230W	62.0	922.0	0.6392	0.40471680821774897	0.27514729217668465	1.5794911568129522	1.081573614604378
YOR231C-A	NA	NA	NA	NA	NA	NA	NA
YOR231W	18.0	225.8	0.7187	-0.9515182841460368	-0.7550857199573989	-1.344832898746826	-1.1311179300053307
YOR232W	NA	551.3	NA	NA	NA	0.18292756400592136	0.22272934272181313
YOR233W	7.0	387.1	0.5182	-1.5175450472144199	-1.4985177290224745	-0.6998697723307412	-0.33360464364805814
YOR234C	NA	585.8	0.5135	NA	NA	0.4057655929895324	0.32097910460913676
YOR235W	NA	NA	0.6493	NA	NA	NA	NA
YOR236W	36.0	399.8	NA	-0.1995381015268431	-0.18227260096171144	-0.6364659143567238	-0.28393003460094535
YOR237W	25.0	NA	0.2538	-0.6135094449805312	-0.4855090168476737	NA	NA
YOR238W	23.0	331.4	0.5897	-0.6975071194373863	-0.5543027214506029	-0.930036179723713	-0.5695974330373323
YOR239W	NA	599.3	NA	NA	NA	0.5006512079936527	0.35806943691672743
YOR241W	99.0	599.2	1.639	0.8552868016470969	0.6722490011415396	0.49780907548583325	0.3577973558109686
YOR242C	NA	NA	0.43799999999999994	NA	NA	NA	NA
YOR243C	40.0	499.6	0.9152	-0.07912030015842841	-0.09404528997145382	-0.11694087484273694	0.06507146833731921
YOR244W	208.0	805.5	NA	1.411293269734521	1.3058132945763024	1.395496667941161	0.8500966616622228
YOR245C	41.0	NA	0.8907	-0.050203829430400866	-0.07333436230079808	NA	NA
YOR246C	17.0	409.2	0.3526	-1.002056477837372	-0.8015544200675093	-0.598154754434039	-0.2480318057642862
YOR247W	56.0	NA	0.3518	0.29267606076175356	0.18912941962370014	NA	NA
YOR248W	NA	NA	0.6813	NA	NA	NA	NA
YOR249C	18.0	NA	NA	-0.9515182841460368	-0.7550857199573989	NA	NA
YOR250C	9.0	735.2	NA	-1.401176963756683	-1.3067344595866646	1.2019021923031494	0.6960139594970112
YOR251C	296.0	589.9	0.3256	1.6243360111733716	1.607826248943674	0.4342032417164328	0.33232088810707366
YOR252W	62.0	297.9	0.4853	0.40471680821774897	0.27514729217668465	-1.0560974335898377	-0.7285726158094201
YOR253W	44.0	550.9	0.9038	0.03136936165920781	-0.014037665528083094	0.17780961834197068	0.2215594500086123
YOR254C	NA	613.7	NA	NA	NA	0.59969243987692	0.396846109948292
YOR255W	NA	NA	0.8356	NA	NA	NA	NA
YOR256C	2.0	61.8	NA	-5.199337582605575	-2.34150278073377	-2.0431993688022434	-2.8176958115082043
YOR257W	NA	575.4	NA	NA	NA	0.3371711720672113	0.29189946064392946
YOR258W	50.0	NA	1.9340000000000002	0.16891199278645583	0.09353520169489546	NA	NA
YOR259C	NA	670.5	NA	NA	NA	0.9258167151312457	0.5425230624750613
YOR260W	1041.0	640.8	NA	2.157214933034575	2.686592453493569	0.7754490876064738	0.467739855405467
YOR261C	145.0	590.6	NA	1.1497417570435928	0.9975005958638545	0.4392962548085553	0.3342504883559748
YOR262W	NA	613.6	NA	NA	NA	0.5983821526383617	0.39657954718242533
YOR263C	NA	NA	0.9285	NA	NA	NA	NA
YOR264W	36.0	89.0	1.024	-0.1995381015268431	-0.18227260096171144	-1.9033816280663196	-2.374296413822024
YOR265W	30.0	627.8	0.4949	-0.41016940620520764	-0.33433772614370716	0.6802872463052578	0.43406148465823635
YOR266W	34.0	833.9	0.4325	-0.2639845916795205	-0.23003274734247062	1.459043427562897	0.9090665694983024
YOR267C	24.0	463.6	0.39299999999999996	-0.6533766109715354	-0.519217705047238	-0.32050365003374537	-0.053247414204693984
YOR268C	NA	NA	0.7153	NA	NA	NA	NA
YOR269W	10.0	NA	0.7559	-1.349497642122869	-1.2248190377903945	NA	NA
YOR270C	44.0	771.1	0.5207	0.03136936165920781	-0.014037665528083094	1.3072953268614995	0.7762153166215666
YOR271C	31.0	690.9	0.5486	-0.3695581856124021	-0.3070510228336964	1.0208884174832784	0.5922498969702242
YOR272W	52.0	478.2	NA	0.20978711012927295	0.12659559257920344	-0.24734154891466664	-0.004338699291432139
YOR273C	NA	NA	0.6637	NA	NA	NA	NA
YOR274W	12.0	578.3	0.6535	-1.2447784131572894	-1.0812423699420628	0.3574957320533234	0.3000535093114147
YOR275C	27.0	584.1	0.6863	-0.5249763962160622	-0.421816148787508	0.39142103973756504	0.3162563163234162
YOR276W	NA	487.4	0.6028	NA	NA	-0.1916819031480012	0.02582296889809997
YOR277C	NA	NA	0.2882	NA	NA	NA	NA
YOR278W	89.0	45.3	NA	0.7731401540191062	0.5816956875663061	-2.2179369905176247	-3.1767071451986166
YOR279C	21.0	203.1	0.6655	-0.7936015541273999	-0.6290855526867786	-1.4114731935118492	-1.2809700191867666
YOR280C	NA	482.0	0.5778	NA	NA	-0.2263426718037098	0.008179537492044739
YOR281C	203.0	705.9	NA	1.3912020553624096	1.2850020398929007	1.0839323235560632	0.6280115176744185
YOR282W	NA	NA	NA	NA	NA	NA	NA
YOR283W	68.0	658.1	0.6182	0.500651207993653	0.35333411334794523	0.8736406287709013	0.5116551469724592
YOR284W	97.0	NA	0.7044	0.839121020439341	0.6548855634566864	NA	NA
YOR285W	140.0	572.4	0.6778	1.1210601441231973	0.967551134430032	0.31477529066610765	0.2834268381532725
YOR286W	NA	516.7	0.7053	NA	NA	-0.02448500206766306	0.1187147391672592
YOR287C	NA	316.9	NA	NA	NA	-0.9856104168672697	-0.6366246041967448
YOR288C	20.0	586.7	0.4064	-0.8444850779006299	-0.6690678474044145	0.4142668635342554	0.323474618544763
YOR289W	NA	1146.1	0.2748	NA	NA	1.838192750736465	1.4635075116813978
YOR290C	NA	278.2	NA	NA	NA	-1.149448483236272	-0.8294057373119744
YOR291W	NA	NA	0.8313	NA	NA	NA	NA
YOR292C	NA	NA	0.9265	NA	NA	NA	NA
YOR293C-A	NA	NA	NA	NA	NA	NA	NA
YOR293W	NA	NA	0.9813	NA	NA	NA	NA
YOR294W	NA	479.6	NA	NA	NA	-0.23957382223007678	0.0002832320361105124
YOR295W	826.0	NA	0.5496	2.05596118107818	2.4879773105174476	NA	NA
YOR296W	14.0	689.2	0.8531	-1.1473154975252742	-0.9582528051091819	1.014175307072493	0.5881547442795402
YOR297C	NA	401.0	0.5653	NA	NA	-0.6317094231720297	-0.27930701518959455
YOR298C-A	106.0	658.3	0.7954	0.9051888168927786	0.7303990657659514	0.8744296774760631	0.5121569844448266
YOR298W	NA	NA	0.5748	NA	NA	NA	NA
YOR299W	62.0	NA	0.4228	0.40471680821774897	0.27514729217668465	NA	NA
YOR300W	NA	NA	0.6969	NA	NA	NA	NA
YOR301W	NA	172.3	0.9329999999999999	NA	NA	-1.5119895007254254	-1.5092175387884457
YOR302W	NA	NA	0.6851	NA	NA	NA	NA
YOR303W	25.0	257.0	0.5947	-0.6135094449805312	-0.4855090168476737	-1.2421707097065573	-0.9450336486287897
YOR304C-A	NA	288.1	0.4819	NA	NA	-1.1111833503632127	-0.7779907194056144
YOR304W	16.0	514.1	0.2709	-1.0509244426943405	-0.8506798058769761	-0.03655245344806854	0.11065811831075488
YOR305W	25.0	NA	1.14	-0.6135094449805312	-0.4855090168476737	NA	NA
YOR306C	NA	NA	0.2932	NA	NA	NA	NA
YOR307C	90.0	278.5	0.3144	0.7799242980174864	0.5911926953965199	-1.1479552182608046	-0.8278247228236093
YOR308C	22.0	509.6	0.4124	-0.7463509261747352	-0.5908810262331535	-0.059097739592463616	0.09663052967095755
YOR309C	NA	NA	0.8347	NA	NA	NA	NA
YOR310C	38.0	574.8	NA	-0.1409772839403474	-0.13702736237019134	0.33156505388543933	0.2902079903262016
YOR311C	NA	546.1	0.4879	NA	NA	0.14764846943928703	0.2074632708190424
YOR312C	NA	NA	0.8347	NA	NA	NA	NA
YOR313C	NA	NA	0.2063	NA	NA	NA	NA
YOR314W	NA	NA	0.4594	NA	NA	NA	NA
YOR314W-A	NA	NA	NA	NA	NA	NA	NA
YOR315W	26.0	NA	0.7606	-0.5672113899131166	-0.45307263358079974	NA	NA
YOR316C	18.0	185.4	0.7786	-0.9515182841460368	-0.7550857199573989	-1.4617741533994606	-1.408168171295385
YOR316C-A	NA	NA	NA	NA	NA	NA	NA
YOR317W	NA	465.0	0.2679	NA	NA	-0.31197805066436335	-0.04850039680619402
YOR318C	NA	NA	0.4302	NA	NA	NA	NA
YOR319W	87.0	543.3	NA	0.7529974415343902	0.5623811535019995	0.12958231367213702	0.19919105955874808
YOR320C	3.0	389.0	0.7036	-1.8312243273394466	-2.0942510821168634	-0.6848373900790605	-0.3260844478216736
YOR321W	9.0	405.6	1.016	-1.401176963756683	-1.3067344595866646	-0.6089726877092596	-0.2616952211308933
YOR322C	NA	NA	0.5779	NA	NA	NA	NA
YOR323C	106.0	688.2	0.7597	0.9051888168927786	0.7303990657659514	1.0097581677717273	0.5857417566742319
YOR324C	9.0	NA	0.2612	-1.401176963756683	-1.3067344595866646	NA	NA
YOR325W	NA	NA	0.6065	NA	NA	NA	NA
YOR326W	168.0	570.9	NA	1.2475054798420075	1.123233048421516	0.3050335071987203	0.27917614986527334
YOR327C	10.0	336.6	2.002	-1.349497642122869	-1.2248190377903945	-0.8994526170728341	-0.5461749661790462
YOR328W	NA	NA	0.7159	NA	NA	NA	NA
YOR329C	13.0	NA	NA	-1.1971932730470463	-1.0175495018818967	NA	NA
YOR329W-A	NA	NA	NA	NA	NA	NA	NA
YOR330C	17.0	NA	0.6613	-1.002056477837372	-0.8015544200675093	NA	NA
YOR331C	NA	NA	0.996	NA	NA	NA	NA
YOR332W	10.0	565.9	1.46	-1.349497642122869	-1.2248190377903945	0.2695851749026865	0.26493724773192207
YOR333C	NA	NA	0.8956	NA	NA	NA	NA
YOR334W	NA	46.9	0.5653	NA	NA	-2.2022181630532303	-3.137424043835083
YOR335C	108.0	567.8	NA	0.920412273297687	0.7463154183011732	0.28482818753113226	0.270360769677799
YOR335W-A	NA	NA	NA	NA	NA	NA	NA
YOR336W	7.0	423.0	NA	-1.5175450472144199	-1.4985177290224745	-0.5233808902564937	-0.1965974810860471
YOR337W	4.0	NA	0.3411	-1.679302556120626	-1.9024678126810535	NA	NA
YOR338W	NA	NA	0.6483	NA	NA	NA	NA
YOR339C	NA	NA	0.9759	NA	NA	NA	NA
YOR340C	NA	523.1	NA	NA	NA	0.006272884668573728	0.13839841990183793
YOR341W	27.0	408.7	NA	-0.5249763962160622	-0.421816148787508	-0.5998725122088356	-0.2499232894217128
YOR342C	15.0	33.7	0.5903	-1.1001396710768057	-0.9027843759280856	-2.4008311792447854	-3.5029895218005884
YOR343C	NA	NA	0.3441	NA	NA	NA	NA
YOR344C	NA	NA	0.4623	NA	NA	NA	NA
YOR345C	NA	NA	0.1959	NA	NA	NA	NA
YOR346W	NA	63.4	0.6036	NA	NA	-2.0318199851717416	-2.7873952529580017
YOR347C	462.0	461.9	0.5885	1.8590420618331862	1.9894228141163386	-0.329098222178695	-0.0590282996519224
YOR348C	NA	NA	0.3495	NA	NA	NA	NA
YOR349W	16.0	NA	1.044	-1.0509244426943405	-0.8506798058769761	NA	NA
YOR350C	31.0	NA	0.8137	-0.3695581856124021	-0.3070510228336964	NA	NA
YOR351C	NA	NA	0.4953	NA	NA	NA	NA
YOR352W	18.0	1059.1	0.4116	-0.9515182841460368	-0.7550857199573989	1.763453886746937	1.3236127781312377
YOR353C	54.0	644.0	NA	0.2561982008475938	0.15843106984342087	0.7940999001819686	0.4759394143588516
YOR354C	80.0	460.8	0.4728	0.6611618742897374	0.4911423739910718	-0.33753465679495076	-0.06277865844613816
YOR355W	5.0	52.7	0.5702	-1.6395387799723165	-1.7457694276393811	-2.1650859918789354	-3.003926361104101
YOR356W	24.0	366.3	0.6021	-0.6533766109715354	-0.519217705047238	-0.7839322436775581	-0.4180820516286995
YOR357C	29.0	493.7	0.6128	-0.4528584793924642	-0.3625193200055658	-0.1547851934084989	0.04619511867893617
YOR358W	NA	614.9	1.321	NA	NA	0.6066567978425953	0.4000419430408377
YOR359W	22.0	389.2	0.9115	-0.7463509261747352	-0.5908810262331535	-0.6828284387676257	-0.32529469146193196
YOR360C	45.0	2364.7	0.9491	0.06151263655249807	0.004852326861235329	2.3605397456260104	2.8197272122385395
YOR361C	51.0	632.0	NA	0.18931001061841743	0.1102243362467151	0.7081878045263057	0.445007471588497
YOR362C	53.0	732.3	NA	0.23292993127648456	0.14266071951358944	1.1884456144955853	0.6893887100044845
YOR363C	3.0	NA	0.5855	-1.8312243273394466	-2.0942510821168634	NA	NA
YOR364W	NA	NA	0.4006	NA	NA	NA	NA
YOR365C	NA	NA	0.5996	NA	NA	NA	NA
YOR366W	NA	NA	1.1540000000000001	NA	NA	NA	NA
YOR367W	1300.0	296.4	0.5818	2.286630445535266	2.8773853897061956	-1.0687768105873388	-0.7360449794617104
YOR368W	NA	128.2	0.8099	NA	NA	-1.7246343408457459	-1.9064621607399654
YOR369C	NA	585.5	1.611	NA	NA	0.40018266152752713	0.32014653145429844
YOR370C	58.0	412.3	NA	0.32822341801540306	0.21876892339182852	-0.5814747569526639	-0.236348888081157
YOR371C	28.0	441.7	1.358	-0.49213682280838095	-0.3916563966546011	-0.442243555071428	-0.1291615638517909
YOR372C	6.0	NA	NA	-1.5887709585727845	-1.6132828549762859	NA	NA
YOR373W	32.0	214.5	NA	-0.32822341801540306	-0.28060389820929577	-1.3819543334832551	-1.2040075323841146
YOR374W	41.0	195.7	0.6275	-0.050203829430400866	-0.07333436230079808	-1.4309480482226422	-1.3329416669269336
YOR375C	NA	1035.1	0.8752	NA	NA	1.7386724685285688	1.2832764779560044
YOR376W	NA	NA	1.2790000000000001	NA	NA	NA	NA
YOR376W-A	NA	NA	NA	NA	NA	NA	NA
YOR377W	103.0	1630.3	0.8582	0.8827388667011026	0.7059576893411043	2.116903402266894	2.106671069584937
YOR378W	NA	NA	0.7232	NA	NA	NA	NA
YOR379C	NA	NA	0.6733	NA	NA	NA	NA
YOR380W	NA	NA	0.7195	NA	NA	NA	NA
YOR381W	NA	NA	0.4482	NA	NA	NA	NA
YOR381W-A	NA	NA	NA	NA	NA	NA	NA
YOR382W	NA	NA	0.41700000000000004	NA	NA	NA	NA
YOR383C	NA	NA	0.3372	NA	NA	NA	NA
YOR384W	NA	NA	0.5433	NA	NA	NA	NA
YOR385W	55.0	267.6	0.6659	0.2756944187159562	0.17391733631610876	-1.1850079876220914	-0.8862334099146525
YOR386W	28.0	NA	0.8706	-0.49213682280838095	-0.3916563966546011	NA	NA
YOR387C	NA	NA	NA	NA	NA	NA	NA
YOR388C	NA	NA	NA	NA	NA	NA	NA
YOR389W	NA	NA	NA	NA	NA	NA	NA
YOR390W	NA	NA	NA	NA	NA	NA	NA
YOR391C	NA	NA	NA	NA	NA	NA	NA
YOR392W	NA	NA	NA	NA	NA	NA	NA
YOR393W	NA	NA	NA	NA	NA	NA	NA
YOR394C-A	NA	NA	NA	NA	NA	NA	NA
YOR394W	NA	NA	NA	NA	NA	NA	NA
YOR396C-A	NA	NA	NA	NA	NA	NA	NA
YOR396W	NA	NA	NA	NA	NA	NA	NA
YPL001W	NA	662.0	0.6301	NA	NA	0.8915466067853614	0.5214173250406599
YPL002C	96.0	486.6	0.5863	0.8320062700164733	0.6460705152946886	-0.19502936364034737	0.023219799726166553
YPL003W	NA	NA	0.4023	NA	NA	NA	NA
YPL004C	389.0	347.5	0.9476	1.7619480328408437	1.8419560983580132	-0.8550148236620907	-0.4980727929020388
YPL005W	11.0	NA	0.2724	-1.2924648930969886	-1.150036074544992	NA	NA
YPL006W	84.0	365.9	1.4409999999999998	0.7168389528871789	0.532570301756839	-0.7884553079874755	-0.41974674472377277
YPL007C	44.0	531.1	NA	0.03136936165920781	-0.014037665528083094	0.053058271419731254	0.16271293670962442
YPL008W	67.0	297.7	0.3789	0.48506868059807196	0.3407869003118019	-1.057485014382846	-0.729567055718625
YPL009C	NA	526.8	0.6579999999999999	NA	NA	0.02673839356562846	0.14968346950792116
YPL010W	NA	NA	NA	NA	NA	NA	NA
YPL011C	40.0	347.5	NA	-0.07912030015842841	-0.09404528997145382	-0.8550148236620907	-0.4980727929020388
YPL012W	NA	587.6	NA	NA	NA	0.4209517663690314	0.32596683152779166
YPL013C	59.0	420.0	0.5814	0.3441536589470717	0.23321403308882296	-0.5443031692716496	-0.20765445175177175
YPL014W	11.0	NA	0.711	-1.2924648930969886	-1.150036074544992	NA	NA
YPL015C	33.0	517.9	0.7729	-0.2939857808389507	-0.2549464527825869	-0.018312737809718354	0.12242138982170359
YPL016W	6.0	418.9	NA	-1.5887709585727845	-1.6132828549762859	-0.5496162910697036	-0.21172574223891674
YPL017C	29.0	NA	0.6709999999999999	-0.4528584793924642	-0.3625193200055658	NA	NA
YPL018W	NA	NA	0.3804	NA	NA	NA	NA
YPL019C	17.0	692.9	0.6209	-1.002056477837372	-0.8015544200675093	1.0274339375219774	0.5970566042497946
YPL020C	21.0	384.1	NA	-0.7936015541273999	-0.6290855526867786	-0.7134535773256376	-0.34554367833509414
YPL021W	NA	NA	0.7401	NA	NA	NA	NA
YPL022W	67.0	NA	0.9307	0.48506868059807196	0.3407869003118019	NA	NA
YPL023C	NA	414.8	0.12300000000000001	NA	NA	-0.5681080832179023	-0.22698222181870711
YPL024W	NA	NA	1.405	NA	NA	NA	NA
YPL025C	NA	NA	0.5473	NA	NA	NA	NA
YPL026C	879.0	NA	0.3382	2.0752660150191264	2.5413646142302038	NA	NA
YPL027W	NA	NA	0.7227	NA	NA	NA	NA
YPL028W	117.0	718.7	NA	0.9937998476648138	0.8145024084954449	1.1254791466053042	0.6580131441904078
YPL029W	44.0	381.9	0.491	0.03136936165920781	-0.014037665528083094	-0.7227053457240034	-0.3543501687928861
YPL030W	16.0	736.4	0.3392	-1.0509244426943405	-0.8506798058769761	1.206344590828519	0.6987488456349732
YPL031C	217.0	594.9	1.198	1.4319708910352653	1.3420489034047896	0.46899496874610214	0.3460606377845308
YPL032C	24.0	569.6	0.7646	-0.6533766109715354	-0.519217705047238	0.2966067370967752	0.27548441816849645
YPL033C	NA	NA	0.4399	NA	NA	NA	NA
YPL034W	NA	NA	0.5345	NA	NA	NA	NA
YPL035C	NA	NA	0.3239	NA	NA	NA	NA
YPL036W	NA	NA	0.5795	NA	NA	NA	NA
YPL037C	NA	659.9	0.8375	NA	NA	0.8826849358703154	0.5161669542065903
YPL038W	95.0	181.8	0.292	0.8231716109385887	0.6371641167474024	-1.4742887153490698	-1.4353097937759505
YPL038W-A	NA	NA	NA	NA	NA	NA	NA
YPL039W	NA	NA	0.5981	NA	NA	NA	NA
YPL040C	NA	563.1	0.8871	NA	NA	0.24949446638295683	0.2569159821285171
YPL041C	54.0	NA	0.3659	0.2561982008475938	0.15843106984342087	NA	NA
YPL042C	NA	NA	0.701	NA	NA	NA	NA
YPL043W	22.0	359.9	NA	-0.7463509261747352	-0.5908810262331535	-0.8129501790840095	-0.44490727541351627
YPL044C	NA	NA	NA	NA	NA	NA	NA
YPL045W	30.0	723.0	1.198	-0.41016940620520764	-0.33433772614370716	1.1468310554990373	0.6679883588552288
YPL046C	5.0	269.0	0.6379	-1.6395387799723165	-1.7457694276393811	-1.1805546397148912	-0.8786179368978071
YPL047W	21.0	NA	0.7398	-0.7936015541273999	-0.6290855526867786	NA	NA
YPL048W	45.0	605.5	0.4022	0.06151263655249807	0.004852326861235329	0.5517300664716951	0.3748624416535776
YPL049C	26.0	416.3	0.6302	-0.5672113899131166	-0.45307263358079974	-0.560534239557747	-0.22138556116181837
YPL050C	7.0	537.3	0.6094	-1.5175450472144199	-1.4985177290224745	0.09423192523971015	0.18134030526070552
YPL051W	72.0	488.2	0.4289	0.5554621702769806	0.401767242769465	-0.18547963396527678	0.028422455175988567
YPL052W	73.0	NA	0.6524	0.5731153914071755	0.41346075213267736	NA	NA
YPL053C	27.0	138.6	0.3294	-0.5249763962160622	-0.421816148787508	-1.6741857759106464	-1.8032661345543743
YPL054W	NA	NA	0.3147	NA	NA	NA	NA
YPL055C	15.0	NA	0.5808	-1.1001396710768057	-0.9027843759280856	NA	NA
YPL056C	NA	NA	0.5714	NA	NA	NA	NA
YPL057C	33.0	NA	0.5096	-0.2939857808389507	-0.2549464527825869	NA	NA
YPL058C	NA	722.4	0.6604	NA	NA	1.142961687217539	0.6665995475886117
YPL059W	94.0	433.7	0.7273	0.8144007390200403	0.6281643876764168	-0.47802468927861064	-0.15770387703316727
YPL060W	29.0	NA	0.4416	-0.4528584793924642	-0.3625193200055658	NA	NA
YPL061W	115.0	237.9	0.9677	0.9734487290930862	0.7998103095341765	-1.2981969954189405	-1.0564690364738427
YPL062W	NA	NA	0.7113	NA	NA	NA	NA
YPL063W	39.0	576.3	NA	-0.10936510116177109	-0.115267621388659	0.3450456660440088	0.29443381485955283
YPL064C	173.0	635.7	0.5074	1.280981397513278	1.1482920960208864	0.7411313548795881	0.45459847856849217
YPL065W	259.0	1035.2	0.5328	1.5549273618218384	1.493474443880531	1.73882110630701	1.283446213958484
YPL066W	20.0	NA	0.6172	-0.8444850779006299	-0.6690678474044145	NA	NA
YPL067C	45.0	NA	0.3149	0.06151263655249807	0.004852326861235329	NA	NA
YPL068C	33.0	NA	0.3764	-0.2939857808389507	-0.2549464527825869	NA	NA
YPL069C	95.0	404.0	1.11	0.8231716109385887	0.6371641167474024	-0.6150245032050715	-0.2678014394069227
YPL070W	NA	733.4	0.3094	NA	NA	1.1957688843609549	0.6919043970629694
YPL071C	61.0	NA	0.8435	0.3789773215364033	0.261395626950682	NA	NA
YPL072W	53.0	816.1	0.8563	0.23292993127648456	0.14266071951358944	1.424750833798571	0.8723134338003962
YPL073C	NA	NA	0.4395	NA	NA	NA	NA
YPL074W	40.0	495.4	0.5827	-0.07912030015842841	-0.09404528997145382	-0.14270290455497225	0.05165393566201589
YPL075W	36.0	594.5	NA	-0.1995381015268431	-0.18227260096171144	0.4667226020652613	0.3449651321248205
YPL076W	70.0	NA	NA	0.532189730919304	0.37789178990204075	NA	NA
YPL077C	NA	NA	0.3622	NA	NA	NA	NA
