,lambda_1,int_1,beta_1,sigma_1,lambda_2,int_2,beta_2,sigma_2,conv
SAC3,0.160999924978478,0.114242100318092,-0.0113239206818369,0.584084391414457,0.839000075021522,0.00202137609117841,-0.00924837044529227,0.184180371365441,Y
RTR1,0.0952456515054691,-0.0369985032531433,-0.0185387202852865,0.336011385361227,0.904754348494531,-0.00894465895000451,0.00324947967974333,0.111462177168936,Y
RTT107,0.121480359980955,0.140131765871945,-0.0393580762513807,0.300770455463614,0.878519640019045,-0.00191271066508834,-0.00190545995504985,0.0820859695318893,Y
KAP120,0.826097854706302,0.00876942075832232,-0.00442686445284281,0.154674328189458,0.173902145293698,0.238220209388275,-0.0388612469465829,0.525090660831755,Y
ACO1,0.195455316416091,0.444458706559713,-0.125404474271202,0.849673610437635,0.804544683583909,0.0132442851579757,-0.0222326317942549,0.256628021441991,Y
AIM1,0.023078461958763,0.112207576696258,0.0198078386618666,0.445155297598552,0.976921538041237,0.00441295740100164,-0.000605199572800294,0.0453945503159418,Y
APN2,0.925036023287879,0.00115374336431336,-0.00211899057693257,0.0649777566174197,0.0749639767121212,-0.0223156131049122,-0.00912477834791205,0.289804814504887,Y
ASK10,0.0535985424240967,0.0902487667096723,-0.034271698268042,0.585252796997347,0.946401457575903,0.00269876241670212,-0.000483507784344725,0.102795386978831,Y
APQ12,0.859148618077648,-0.00363695682600571,0.00570989326128218,0.102661274484837,0.140851381922352,-0.0913527405159187,0.0275586430948394,0.406719055635719,Y
ARG82,0.113780275165658,0.260498137489588,-0.0782916032396794,1.04306754221389,0.886219724834343,-0.00355594923136154,-0.000100848752109717,0.190711376229034,Y
ATG21,0.0763284409678813,0.0367124085825511,-0.0114375291397492,0.283600652148189,0.923671559032119,0.00444398213759645,-0.00242049274852383,0.0705797706314643,Y
ATG23,0.890711384951831,-0.00113416648531896,0.00154162873019636,0.0715447166899476,0.109288615048169,-0.108114389518601,-0.0115317076618277,0.39267225175341,Y
ASC1,0.870367736340072,0.00880986857563049,-0.0111721244803081,0.204742507802962,0.129632263659928,0.273208665922986,-0.083119730490995,0.660034992938264,Y
ATG32,0.916071543897809,-0.00505204772485753,9.01524727467827e-05,0.0781221621426437,0.0839284561021906,-0.042166726403333,-0.00786050707890796,0.445237295696438,Y
ARX1,0.107652477785256,0.153793615197306,0.000320145082312553,0.415015164193894,0.892347522214744,0.00394845610576143,-0.00354284770937038,0.100736652227699,Y
BCS1,0.941626281789408,-7.47251045518415e-06,0.000876135071758282,0.105165193957968,0.0583737182105918,0.0370864725049483,-0.0357138433965031,0.320725102946677,Y
BCY1,0.791619834468532,-0.0268809605616979,0.00519453661883857,0.28466111865288,0.208380165531468,-0.267093425772899,0.0143499865722097,0.890604005112001,Y
BIK1,0.0679923166469445,0.0335182953095728,0.00254284280894201,0.263820333102932,0.932007683353056,-0.00534401161526817,-0.00255159890000935,0.078175086856036,Y
RTC1,0.921325814540081,-0.00803688966374438,-0.000389512341725394,0.0746958718570218,0.0786741854599185,0.183667291869783,-0.0754033988507435,0.550803133725544,Y
ASI2,0.912484630374453,0.00324689023862156,0.00091820000616732,0.0883912222164509,0.0875153696255468,-0.132159656466378,0.0257738409179207,0.388747564514829,Y
