,int,beta,pval,sigma,cor,adj_pval
THP2,-0.00755710257180642,-0.000362772659505819,0.870731819273894,0.150861360833044,-0.00240466882074354,0
THR1,0.0334577030748664,-0.0112116372692155,0.00148309907771329,0.238610056420633,-0.0469354952696006,0
TIP41,-0.00182331534602335,0.00245607583628455,0.185204063821246,0.12543705047785,0.019576394330507,0
TIF2,-0.0158479118353029,0.00277118190270314,0.147437637740799,0.129438447597535,0.0214043591964234,0
TGS1,-0.0181259695785742,0.00149201676078552,0.6113173109127,0.198676771513216,0.00750955775472277,0
THP1,0.0722889267571869,-0.0191528833094025,0.00120964633128948,0.400226951685644,-0.0478003536618121,0.0728644116411557
TCO89,0.0209211106994906,-0.00402941482803965,0.310709973348973,0.268969406957736,-0.0149792602502672,0
SXM1,0.00208153230033313,0.00270427327313665,0.255230685602366,0.160837521811908,0.0168113203570307,0
SYC1,0.00816472184519751,0.00039936940366129,0.874216105299496,0.170721151884831,0.00233930187624301,0
SWI6,0.0541547618377455,-0.0129334223845866,0.00382510726431886,0.302475668100848,-0.0427195205611723,0
SUB1,-0.00296452117530489,-0.00384217612925656,0.0392792357308763,0.126111585120004,-0.0304523505887171,0
STE7,0.00209340202184373,-0.00909934341109324,0.00279265396954374,0.205864627971529,-0.044157502118452,0
STM1,0.0110776327360918,-0.00374421332599203,0.118244079148672,0.162173130124277,-0.0230816030125102,0
STE50,0.00130926546096442,-0.00346276821336998,0.0871303315661229,0.136955892414565,-0.0252757428546402,0
STE20,0.00403227748784592,-0.00356458551393948,0.0737036842449892,0.134854612712507,-0.0264235743869436,0
STE11,-0.00881721753781687,-0.00363210943361312,0.202125517090623,0.192682543050235,-0.0188468776023421,0
STE14,-0.00195569441968686,-0.000316032427651967,0.877854995525813,0.139154568276618,-0.00227108327484892,0
SSK2,-0.0119546022099358,0.00404996819294128,0.0801798242552035,0.156616841705657,0.0258504432624671,0
SSK1,-0.00373414375218573,0.00152460155077876,0.412384359560035,0.125861218558772,0.0121124658222191,0
SSF1,0.0270835591203571,-0.0032181095416283,0.191154965878465,0.16658552314593,-0.0193144588418925,0
SRO9,0.0237441286277713,-0.00924501194421149,0.00533239744029618,0.224447348228656,-0.0411552166731289,0
SPT4,-0.014189658113989,-9.05833720076534e-05,0.981398980961087,0.26291870394931,-0.000344529945077449,0
SPT23,-0.0104263373557942,0.00258541081502199,0.15578496282742,0.123250498473664,0.0209722654774416,0
SPT21,0.0735889885223945,-0.0183346593099069,0.000341391186518926,0.346171116508353,-0.0528900194438832,0.622270519237772
SNF4,-0.0109005068857512,0.00186423321033205,0.437296155304233,0.162406763755063,0.0114780342963025,0
SNT309,0.0120129845131013,-0.0110838375519179,0.00565763990903923,0.270962987442859,-0.040871176804533,0
SNF1,0.000514186322653426,0.002211480286394,0.401703096694705,0.178455173099745,0.0123914059673834,0
SMI1,0.0174060018792237,-0.00365548730039164,0.129936936057576,0.163332835358368,-0.0223749997060805,0
SLX9,-3.37217233236663e-05,0.00170153172681349,0.477869895062658,0.162234162743879,0.0104875454152812,0
SKI3,-0.0133572545214092,0.00175586386321146,0.452440726192567,0.158140435916175,0.0111025091767428,0
SLT2,-0.005549113570878,0.00142980781299682,0.379764139912999,0.110156522666114,0.0129786902339779,0
SKY1,0.0075492383999214,-0.00557503328907715,0.0453462143788753,0.188460963731007,-0.029568964596292,0
SIW14,0.00393196486960035,-0.00116730488690005,0.607762731617978,0.153901031587856,-0.00758455807256788,0
SIT4,-0.00388531157621279,-0.000249478277415034,0.959566684437327,0.333009335026406,-0.000749162804658427,0
SIS2,0.068072357915519,-0.0224225845836809,4.57902576664063e-06,0.330694685494949,-0.0676491618077238,2.49474973690082
SHR5,0.00908617528747749,-0.00321648132434023,0.159481186079147,0.154705246592896,-0.0207865371812065,0
SGS1,0.034471306950666,-0.0101767982458094,0.000464058111912535,0.196596661737633,-0.0516956423373863,0.48895045554711
SER2,0.0134978910041261,-0.00644595061284914,0.00114824485379106,0.134081973865195,-0.0480192411298865,0.0954883165829552
SEH1,0.0198031244799376,-0.00722548685690288,0.052047387315336,0.251635333110096,-0.0287022887411501,0
SET4,-0.0223815075950354,0.00324668559355971,0.25312624072407,0.192243773948585,0.0168859704551936,0
SAT4,-0.00822072031367918,0.00269217218400845,0.202773897486677,0.143024433735319,0.0188198289389483,0
SAP190,-0.00555896251962679,-0.00216497795130859,0.399845289206966,0.174014905105285,-0.012440373509332,0
SBP1,0.00931555555004713,-0.00439465382423908,0.0884562114211966,0.174541122999101,-0.0251703519443305,0
SCS2,0.006582022370151,-0.00154430155198699,0.456340860768278,0.14029377067635,-0.0110069605598758,0
SAP155,-0.00116396521078307,-0.00157715378337152,0.60116048477914,0.204172465750591,-0.00772438499748497,0
SCP160,-0.00990559866602312,0.00628555053684206,0.00127269289441516,0.131938513210067,0.0475860289439919,0.0507992048515813
SAM4,-0.0152489533834936,-0.00225497295047938,0.501259643261214,0.226903646876952,-0.00993752914251917,0
RTT103,-0.0206504045747998,-0.000124289396304372,0.967897027812662,0.208987670072984,-0.000594721087042163,0
SAM1,0.00581026860454272,-0.00171423395416496,0.477451162631323,0.163289897489057,-0.0104975232721017,0
SAC1,0.00969818801810477,-0.00427484583560755,0.10333177185632,0.177569802883725,-0.0240671979545975,0
RTS1,0.0124774511096707,0.000672555719001216,0.822948094274467,0.203405988414413,0.00330645153485988,0
SAC3,0.0201023261436907,-0.0102880854633119,0.017045069988611,0.291733702004961,-0.0352434223332855,0
RTR1,-0.0114728174513955,0.00155234458884156,0.479774805334714,0.148652378647939,0.0104422140227754,0
RTT107,0.0155422779566445,-0.00635723815581865,0.0019331559973001,0.138689605905043,-0.0457898051318759,0
KAP120,0.0488106400107633,-0.0106630577837939,0.00865602987518382,0.274751702280476,-0.038780602285031,0
ACO1,0.0984974809514669,-0.043547206636672,5.85044511720267e-10,0.474743671273944,-0.0913443492383314,6.38833391465233
AIM1,0.00683758023479113,-0.000534992578684074,0.661680601381903,0.0827333985339612,-0.00646632923479525,0
APN2,-0.000621188526058268,-0.00272253671986573,0.0687899214061071,0.101223490883307,-0.0268865702428894,0
ASK10,0.00753120211329613,-0.0024640694469521,0.326078348375445,0.169788520367717,-0.0145110517344695,0
APQ12,-0.016140955793318,0.00909572380410025,0.000757983383693667,0.182660275035804,0.0497342278230922,0.275863139003857
ARG82,0.0269830458085771,-0.00985427432768518,0.0995261551712337,0.404794721268465,-0.0243366703293634,0
ATG21,0.0069516153534965,-0.00324718131110608,0.0347196437209022,0.10403883790864,-0.0311960506646872,0
ATG23,-0.0127482060107842,0.000865370641024776,0.696438292441587,0.150104955633534,0.00576500793607633,0
ASC1,0.043678169912827,-0.0214333466720751,5.49600812576151e-06,0.318775051009126,-0.0670851208652371,2.41547545810479
ATG32,-0.00811109824116761,-0.000254286460914919,0.908342068973363,0.149466337299761,-0.00170129339826806,0
ARX1,0.0200432139734657,-0.00461028096644203,0.0705361400754589,0.172485199341443,-0.0267190172656503,0
BCS1,0.00219820738935618,-0.00120175500348894,0.527553841043484,0.128728300704367,-0.00933518606151791,0
BCY1,-0.0770471232863478,0.00979845302015923,0.175067373219774,0.488912624046912,0.0200372936492746,0
BIK1,-0.00270394580751899,-0.00220215024767862,0.146435048616573,0.102604819188311,-0.0214575031156466,0
RTC1,0.00800604336646638,-0.0066700830783413,0.0120048983766434,0.179626731925684,-0.0371074460780232,0
ASI2,-0.00870852589969164,0.00347382331390457,0.112156319751598,0.14796163942106,0.0234713965040394,0
ADD66,-0.0105273014676657,0.000788645601251768,0.761285626921722,0.175675427101788,0.0044891745394215,0
APC9,0.0124271181238671,-0.0017931350230137,0.355067808010111,0.131205485922812,-0.0136653401053014,0
ASE1,0.00351767722169144,-0.000885550601329944,0.599810333710975,0.114215998162145,-0.00775306436884944,0
BUL1,-0.00506984877254997,-0.00128786559403896,0.641887767408149,0.187397812435987,-0.00687219965827019,0
CDC26,0.0289008227767499,-0.00737533887887742,0.00431237610286467,0.174778988175905,-0.0421605660883344,0
BRE5,-0.0118978697554007,-0.00318997377760668,0.457007911552938,0.290226405074477,-0.0109906647018899,0
DMA1,0.00400980908905718,-0.00757056959670159,0.00209815595670806,0.166467885584981,-0.045430702150811,0
ATG10,-0.0136650198810386,0.00379804862374441,0.0433222633392302,0.127172916461437,0.0298519217842942,0
BMH1,-0.00857973764885072,0.00336470290924326,0.294221844248755,0.217066856438483,0.0154989057855166,0
CPR6,-0.00952975898722414,0.00444799440703529,0.0126242235275474,0.120640991602371,0.0368446428103964,0
BRO1,0.00151582174246772,-0.00894987437321195,0.000945490724091081,0.183075097056,-0.0488280443584529,0.179865551777458
CDH1,0.0105153917482931,-0.00639395352305169,0.00967317150656982,0.167175728217474,-0.0382189573619283,0
