,global,local
AIM1,4905.22720151161,7062.87206505456
APN2,3981.00352317584,4950.44362317696
ASK10,1611.08860071817,2980.75149015315
APQ12,1276.26196483967,2258.65951228706
ARG82,-2369.87402244663,-654.710878682261
ATG21,3855.30360378322,4640.27853904425
ATG23,2175.67765167501,3898.15272504297
ASC1,-1275.25991483013,-585.462303727445
ATG32,2195.21325943834,3808.42683327074
ARX1,1538.88651202428,2621.08029236672
BCS1,2879.61382386861,3188.43975263479
BCY1,-3234.97263557298,-2616.00991390798
BIK1,3918.89887061138,4390.01783700172
RTC1,1352.99681386333,3879.06225940922
ASI2,2241.5746311976,3373.09438853577
ADD66,1454.91358908139,2565.46979511114
APC9,2792.27768753039,4229.08371049217
ASE1,3427.67880621194,4992.1721782694
BUL1,1158.93669548385,3628.14393133112
CDC26,1478.3545385334,2583.20761807078
BRE5,-845.356700769118,-244.801058731521
DMA1,1701.58884360585,1915.18970430383
ATG10,2935.31389785118,3638.09449784796
BMH1,485.512348794335,1471.68946010778
CPR6,3176.86725272066,4686.79045721302
BRO1,1265.86802727372,2146.6705390248
CDH1,1682.14690212103,2771.81495058595
CUE1,-Inf,5429.7493731911
DID4,-1151.5121447841,-510.676489424722
DOC1,-1182.6524127672,-351.547402058843
DOA1,1056.88246115816,2166.03546379832
ECM30,2192.14355240422,4274.35546783508
DEF1,-2436.70484895802,-2033.70598124311
ELC1,3303.98633856057,4158.61497436763
ELA1,2683.56988675483,3700.1537611276
ELP2,447.459711226911,930.383530895275
ELP4,-19.9792060838874,872.776803966591
ELP6,-1242.52561985681,-469.641412332658
EDE1,1693.00093205502,2828.25812400188
ESC2,-157.203114257893,1723.57204031913
GGA2,3511.77873606466,5175.84335286959
GRR1,-4341.75363844816,-2773.89751046203
HSE1,-1378.83336502112,-741.890533245276
HSC82,2120.70078511411,3170.98889525387
IRC25,1374.45486364198,1961.75330957244
ITT1,2354.20005899108,2820.56509140379
KTI12,1552.09585176783,2415.94795512821
IKI1,818.014126342274,1200.94194860062
MUB1,2546.63919861247,3098.82068070084
MDM30,1363.78624111447,2322.474705537
MFB1,3167.10033955907,3722.60279240339
NCS2,865.403693677747,1441.44060112824
NCS6,705.654560348615,1249.11245032778
NFI1,2232.91109392371,3106.94812880806
PBA1,3724.18713755778,4527.1483881108
PEP3,-502.571618500827,749.521813395989
PEX10,2327.22952399939,3063.78917906863
PEP5,-311.784227770251,902.09647125951
PEX12,4320.5839787738,6183.31756459866
PEX2,2994.75237393786,5190.31542384576
PEX22,3444.68041938876,4719.93064482076
PEX4,1060.68349416704,2074.89922887196
PEX5,874.335048723969,1639.04341396914
RAD23,2920.67925304108,4434.17878027231
POC4,887.343072327855,2038.8396863985
PTH2,3250.13791087428,4602.88312108005
PRE9,-828.37574170328,-245.972265404731
RAD18,558.519429238919,1525.79876745113
RPN10,683.596048839411,1199.0706587823
RAD5,1264.71336969514,1785.86602313703
RCY1,-2209.06723550428,-1091.88780912388
RAD26,2401.74091171191,3492.92521002849
ULS1,2772.58477144911,3869.3912552236
RPN13,-920.735698070793,172.598948711258
SLX5,-2629.89983995275,-1775.14159127398
SAN1,2455.30987344529,2808.45829500142
SLA1,562.139928441883,1675.33732269777
SEM1,-113.471925174853,745.157668652093
SLX8,-1321.11760340933,-808.121934490343
SNF8,-711.305324133641,1049.6607492723
SNF7,-873.826760249511,717.117749828707
SWA2,-2989.87428072101,-2107.87279019505
SWM1,1904.02599288229,3376.31727810702
SRN2,2662.47338580866,4412.1838911359
STE5,743.483270132656,3435.92647861394
SSM4,3095.9116755501,4713.77405913803
TOM1,919.866393664212,1808.31928582704
UBA4,587.382332235205,1211.66407497352
UBC4,61.919862700966,725.256587134632
UBA3,2778.63293103417,3638.13152226744
UBP1,4346.42154858155,5433.85029250222
UBC6,4082.28904650658,4783.25900814638
UBP13,2287.24254239611,5200.64908273788
UBP10,-779.18366649155,-168.539067440195
UBC8,2526.65534629336,3115.59163182983
UBP14,3164.14030676937,4240.98899501495
UBP15,504.846621286061,2507.19582534546
UBP3,-1772.62539229826,-1357.58301039455
UBP16,2586.65768550223,3623.77876649647
UBP6,2527.54390003759,3812.89541743037
UFD2,1803.77017137863,2850.39851390512
UBR2,1010.8068533093,1420.37350933368
UBX3,3176.91753308115,4252.47220521363
UBR1,880.574243036299,1155.38669434294
UBX2,-390.678051140872,1160.30504922746
UFD4,2026.3772545329,3719.30648143498
URE2,290.526903430077,1926.6394337972
URM1,-975.569709128298,-183.014374993353
VAM6,2406.2822617504,3595.01775481124
VPS16,-1804.80302558489,-1134.66595014102
VPS24,1737.81249347887,3249.39150339192
VID28,1279.76788043686,2957.65986146453
VPS8,-978.726594071084,-212.958948809416
VPS27,1116.15563844873,2073.71318884671
VPS36,-749.080648995307,1358.15378937974
VPS3,-917.285923306802,279.361519898555
VPS41,117.090393935458,813.408672427816
VPS9,792.904065881581,2244.02060049413
VPS28,-46.8114301066899,2278.65774793165
WSS1,1826.84648120286,3053.88982395444
YDR306C,2911.8311786048,4013.30880298779
YLR352W,2636.5602904055,3294.42193587639
ETP1,2862.57755050171,3804.40181651589
ARP8,-621.177032340252,-3.81647876747471
YKU70,3063.13774944889,4709.26776175671
YKU80,3157.87849395461,4373.98624929813
UBP8,2231.87479100063,2455.58242495889
YAF9,870.755167356538,1498.36903292417
VPS72,2007.96955346502,2651.82869936246
VPS71,1813.05809525108,2353.95671636713
UME1,2514.82336150197,3125.56413321148
