,global,local
STE7,1027.20022824279,2228.0811745762
STM1,1196.37280024671,2038.56848123721
STE50,2418.6525571064,4102.52589329954
STE20,2567.08258029209,4281.80889230621
STE11,1353.29075582714,2945.92739179155
STE14,2595.07758374575,2984.77160172172
SSK2,2208.45486129846,3154.70137134539
SSK1,2696.9937974616,3861.28781126272
SSF1,1220.70117020356,1866.01181463808
SRO9,128.015181810898,357.834474846803
SPT4,31.0829935886106,528.649824198097
SPT23,3165.58791001468,3467.22525990749
SPT21,-759.109377115169,-216.817161596171
SNF4,1537.0462250163,2492.39697652807
SNT309,-424.65890362464,-147.679777834698
SNF1,1302.52984181091,2152.07859765068
SMI1,1622.50991600896,2580.76100465439
SLX9,1874.24308167245,2511.41220313121
SKI3,1518.17891837004,2040.12532392286
SLT2,3151.59752912475,3918.32748118901
SKY1,1066.91377039681,1715.94611930043
SIW14,2066.93395727377,2371.14606100289
SIT4,-942.108091294183,-493.58377527618
SIS2,-1420.95024605163,-1033.22506320709
SHR5,1708.73285263374,2637.8114872822
SGS1,944.837606209173,1627.00701018132
SER2,2421.12423495297,3549.59092771943
SEH1,-136.843442002883,813.046605320275
SET4,1028.60593291524,1966.74752226848
SAT4,2021.91370228288,3266.2634260615
SAP190,1529.84132595276,2696.94299369491
SBP1,1336.68854199291,1973.96512215062
SCS2,1982.95935424462,2790.6749051229
SAP155,1124.27624430599,1893.52128283879
SCP160,2470.36525941694,2596.17293492153
SAM4,507.260044083421,1186.86987609561
RTT103,711.634394398257,1597.75441942827
SAM1,2102.37061592483,4275.9514895642
SAC1,1227.85341240135,2149.27707718371
RTS1,1067.37597601314,2155.46791090851
SAC3,-442.474285429315,-48.0064855183015
RTR1,1869.65767165439,2073.1067649139
RTT107,2009.49421753249,2808.94100463675
KAP120,-503.905517579398,48.3788756121807
ACO1,-2143.59128866616,-1751.32268749715
AIM1,3757.45256879002,5606.16081531566
APN2,3318.53252338902,3807.65738746518
ASK10,1493.7408371393,2111.02249713982
APQ12,1317.48980286672,2061.05815040897
ARG82,-1081.0333096234,-261.60161186659
ATG21,3197.91559405108,3452.39628022869
ATG23,2154.45042663234,3111.21585775983
ASC1,-648.413909141589,-227.407442683445
ATG32,2388.19027280013,3086.11103317755
ARX1,1098.02572832142,1874.63830151344
BCS1,2386.50636015173,2452.90590476221
BCY1,-2398.05343228152,-1982.76174264719
BIK1,3297.89844486098,3409.70912568236
RTC1,2098.54396143499,3440.29094116025
ASI2,2405.08305421251,2836.72237069605
ADD66,1141.62819040884,1991.67248224411
APC9,2559.6496006326,3613.90172656121
ASE1,3918.18175158366,4370.22371004089
BUL1,1929.4755930577,3222.53254727253
CDC26,1314.15472760718,2073.50769287388
BRE5,-265.77698549001,34.1513700305967
DMA1,1100.68189550762,1266.90464052261
ATG10,2520.73409996935,2851.60541321685
BMH1,509.927553568354,1361.5750673704
CPR6,2442.33542559503,3637.1873998602
BRO1,1422.11386103367,1862.4459215795
CDH1,2087.47773099614,2695.03826750697
CUE1,-Inf,4343.52626951544
DID4,-742.648939622715,-421.115818828827
DOC1,-505.7818152058,110.299764763335
DOA1,1299.17756882826,2072.14458629057
ECM30,2690.8337664938,3733.27417123222
DEF1,-1920.3373394907,-1712.74519095447
ELC1,2884.38364501478,3505.21102790855
ELA1,2546.31169057786,3197.46168781846
ELP2,304.949389970568,572.15633781844
ELP4,-60.5261444593387,519.879231155064
ELP6,-880.835455627826,-390.982962612581
EDE1,1534.21654912407,2287.59871876925
ESC2,590.793878875439,1777.15080492068
GGA2,3047.71753548388,4133.23160906808
GRR1,-3073.72452196228,-2153.39807809594
HSE1,-868.132716808406,-557.773954887565
HSC82,1612.62788449634,2278.78843525385
IRC25,824.418634280108,1219.00917770794
ITT1,1639.37435955071,1842.64128446381
KTI12,1296.01830454045,1804.68933858106
IKI1,605.683009492673,793.93153385697
MUB1,1909.33760612115,2179.22692688383
MDM30,1119.69703552042,1735.86638050645
MFB1,2551.46598295438,2905.23735323811
NCS2,648.150672249185,991.384055441725
NCS6,473.183448486436,798.457172656661
NFI1,1818.88935821525,2342.0589763637
PBA1,2825.25839020568,3343.38134092944
PEP3,123.277975327207,885.167232934704
PEX10,1823.64959483388,2344.0022123758
PEP5,318.25650005677,1035.8945822185
PEX12,3442.46726214147,5155.47403726362
PEX2,2397.81031071271,4408.23220266331
