,global,local
RTT106,826.214426835656,1575.1230199661
RXT3,1303.46565267705,1669.81798150279
RTT109,-1988.45135594849,-793.516249189626
SAP30,-1079.77491212565,-406.034776200814
RXT2,-619.591937192133,42.378328271452
RTG2,986.989128979765,3245.7213337007
RTF1,-1238.22665091274,-834.700839752152
RCO1,1525.29455379219,2412.86579632545
RSC2,-2065.89388886497,-1278.65363218634
RSC1,-261.073281035314,353.688991044006
RPD3,-2327.15418875449,-1533.34531865584
RFM1,-1187.99505577181,2796.75531492791
NOT3,1191.40763462519,1699.62619322824
MSI1,584.363177816664,1801.44871486458
PHO23,-691.688214614216,-27.7558069386661
RAD6,-2147.6575549881,-1895.37160984344
NGG1,-1937.60883041362,-1092.24926747565
PAF1,-3028.09328874487,-2808.83726213594
NPL6,-2267.13332635416,-1581.07816191938
SOH1,6.11780392060066,658.338228081673
NUT1,956.1265482066,2182.68473067783
CSE2,-1147.21986192414,189.036490625424
PGD1,-1412.56565937225,-271.486944002098
SRB5,-900.787242300246,-138.021542659078
MED2,-2122.93328837314,-1113.28555236247
SRB2,-1463.42650098663,-804.278984271004
GAL11,-2954.68065699349,-2177.08801090417
SIN4,-1338.59399331712,-114.427259407651
MED1,-674.818091916647,697.334422244516
LGE1,-592.832337199812,-173.524074894859
JHD2,3249.53539445339,4091.13030477778
LEO1,1253.38707048256,1910.46978350804
LDB7,1171.18199406107,1942.77327168627
ITC1,930.960603648544,2554.4445574595
HST1,-970.186839746671,2307.53302749976
IOC4,2526.19656514969,3624.30513928115
ISW1,709.464024691941,2263.85501948864
HTZ1,372.407102937545,1097.09786410855
IOC2,2476.02676319534,3141.47812046068
HTL1,-507.284412254506,258.964307082698
IES5,2103.96695849475,3154.58886799699
HOS4,3492.6673608567,4279.01477476899
IES3,472.494405090858,1602.66943528486
IOC3,2506.77664102792,3830.74133015268
IES2,-676.789782291166,271.478602210374
HOS2,2604.80738654692,2938.21952872417
IES6,-2505.02204844617,-1996.02133167181
IES1,3023.50531522722,3914.14491628962
HPC2,2755.50229082386,3067.84651794604
HIR1,3099.0633073779,3762.9656504219
HIR2,4018.52437196209,4725.60982499904
HDA2,1426.82560702649,2657.49545023437
HDA1,1269.4158192007,2810.85573564495
HDA3,1147.51314861432,2496.1326273686
ESC8,3800.68986778274,4685.78925410815
GCN5,-1892.12449575926,-1158.97189625395
DPB4,2230.15630566609,3275.43982518756
CHD1,1585.25056209384,2066.29346727615
BUR2,-2523.72083622181,-2255.04285358698
CDC73,-1914.40791689391,-1361.78718202187
EAF6,2748.00414872554,3401.09472606033
DEP1,-1584.7792414879,-752.93212249607
CAF130,2254.20794549901,3177.57832763945
EAF1,-1015.12483592923,-554.952090555956
CTR9,-3219.29227712372,-2977.12771868071
EAF5,1523.10046374,2130.90734874219
EAF7,252.050122165653,1290.32975667966
CTI6,247.022375023302,1180.47663584781
CAC2,-526.912920238595,458.465999548352
CCR4,-2895.64718730276,-2317.28370023969
DLS1,2610.13189706973,3408.99888229403
EAF3,1896.49405886911,2793.19643980313
RLF2,844.522828000137,1978.6996707044
CAF40,1477.51640441937,2231.30380333206
BRE1,-1106.37802671833,-781.374276203737
ASF1,-195.964279431877,410.728382498655
ARP6,1872.84425336295,2465.49505236223
NRG1,2641.08583991897,2953.48478420975
YLR278C,3099.55606335466,4026.76748449761
ZAP1,55.8786685718583,1180.5649532428
ENV11,1321.47899990493,1802.31524333903
YJL206C,2363.9925489362,4097.08787826408
HEL2,2684.64753033553,3497.27170623293
YAP1,3029.95628550832,5325.12833220088
URC2,2429.22251615175,2962.52962334011
TEC1,3937.82427161559,4967.38863851799
SWI5,2518.53628029103,4885.83364875289
SWI4,342.750115354385,1451.55001904036
SUM1,-1832.36893353575,2805.79046979036
STP3,2192.62751801384,4364.08897651933
STP2,2868.79947219861,4327.03345383276
STP1,-1863.53817259,-1106.56358894684
STE12,1542.92759732834,4367.69044820252
STB5,-1165.32925575855,-85.1158561821257
STB4,4379.28534465591,5255.99801583792
RPN4,1620.05545736231,2661.93906699465
SKN7,1584.2198831645,3342.23528295432
SOK2,759.098448071323,2381.22021868643
RTG3,-82.638075428007,2535.87604272385
SFL1,1193.3567230056,2014.10157238193
RPH1,2244.25245440995,3072.18747012915
SNT1,1183.85563124973,1679.6981128451
RSC30,580.31490247126,1275.08571731282
RTG1,1637.50964636855,4503.30812575244
SKO1,1971.31170483592,3059.07882606465
SPT2,2499.03679946215,3662.36690465095
SFP1,-2989.61127930308,-2580.20905824644
ROX1,1243.0319723501,2986.07942381102
RME1,3491.45504373697,4575.65934538515
RGT1,2592.60213443521,3682.56981842856
RIM101,1240.52822838982,3803.34088497314
RFX1,1875.89826246736,4183.84020513077
PPR1,4157.30069846151,6058.7624334982
PEP7,-1275.27533088662,-88.7601202806191
MOT2,-3983.86520976383,-3570.76397340475
PDR3,4294.8786047687,4977.43206235741
MSN2,2067.62487871237,4489.8226892235
NHP10,1415.53852115944,2413.03781310037
MOT3,990.088231573172,2970.60176597807
MIG1,2207.12053772562,3234.35992583574
MBP1,2307.15332406741,3617.78049526266
MAC1,2723.89291086851,4507.60594912307
LEU3,3653.14474604928,4992.31250928324
HXK2,-843.645119782502,669.294901461576
