,global,local
ASE1,4834.55652615708,6815.51715588212
BUL1,2146.49520681863,5174.95725129432
CDC26,2260.47943442541,3536.33498728342
BRE5,-958.380204889764,-278.220858986533
DMA1,2285.78218523884,2523.59812889273
ATG10,4164.20370052544,4920.48666592308
BMH1,952.376323140541,2222.82740649693
CPR6,-Inf,6384.12356202022
BRO1,2055.45516175427,3182.91975042431
CDH1,2527.9261316205,3928.77965840348
CUE1,-Inf,7316.19536551747
DID4,-1253.68021738203,-528.717792536837
DOC1,-1328.47737981016,-257.079405073123
DOA1,1831.93465434634,3190.18427396563
ECM30,3423.42461662268,6056.3739229185
DEF1,-3021.4555563726,-2560.33781399308
ELC1,4715.27758813688,5733.14782025555
ELA1,3875.50941674582,5141.24029513259
ELP2,739.278100986712,1310.93088817221
ELP4,325.979969220229,1349.50356588788
ELP6,-1352.76211517042,-441.510467954176
EDE1,2542.62738517809,3821.48223797347
ESC2,232.284098715492,2651.99369425179
GGA2,5003.90494193242,7002.2384750569
GRR1,-5393.65664899706,-3493.71425503166
HSE1,-1563.1281108476,-857.412342138686
HSC82,3098.85762090533,4255.67634863094
IRC25,1809.53562201933,2502.8462025617
ITT1,3020.15824285933,3445.04461765046
KTI12,2240.03536579503,3321.68028213364
IKI1,1073.11855058785,1634.4257874114
MUB1,3235.53345314257,4009.78717771609
MDM30,2090.41825676759,3171.10208314798
MFB1,4414.59528449083,5056.26311590708
NCS2,1296.15450594678,1990.18073071579
NCS6,1083.32072390829,1773.10976032647
NFI1,3189.86039425852,4202.18293960514
PBA1,5062.25885392304,5957.79558258351
PEP3,-203.378806620418,1316.36400292413
PEX10,3345.9895303509,4141.99984894835
PEP5,25.3362621172485,1509.89487974433
PEX12,6168.45332941505,8490.91037212196
PEX2,4550.61497089435,7266.67557822866
PEX22,4782.53091912158,6352.18075260553
PEX4,1754.87443115145,2869.4094332984
PEX5,1512.47383879762,2449.90821528684
RAD23,4319.66013714446,6165.98500319349
POC4,1235.30765360463,2838.30403937546
PTH2,4558.00066679319,6134.11490944063
PRE9,-1061.13262584845,-422.463689691008
RAD18,1038.38057655622,2198.0411956244
RPN10,1123.65595041607,1733.98254192405
RAD5,1896.82100157912,2559.94719008075
RCY1,-2612.53512555547,-1317.14209050203
RAD26,3364.3116427897,4748.70498431319
ULS1,3954.57967621369,5350.69197603533
RPN13,-1084.89901196219,161.291317108075
SLX5,-3321.00165444848,-2336.5753106955
SAN1,3267.65335900195,3684.38797463172
SLA1,1039.22505309132,2330.52697578125
SEM1,-10.5524248513552,1061.6251348835
SLX8,-1607.23778932274,-1032.3207736107
SNF8,-540.987860094707,1794.75397623222
SNF7,-813.81799929431,1259.25228258403
SWA2,-3662.60387015966,-2658.1180212767
SWM1,2910.63014103658,4681.2745970395
SRN2,3729.26856955538,6193.0355790259
STE5,1438.21543161001,4902.0144866349
SSM4,4426.70285965866,6395.6377487561
TOM1,1438.50667389847,2510.1793297668
UBA4,963.455213892982,1717.94338510496
UBC4,359.49428999057,1112.16385774114
UBA3,3874.20979057467,4849.34983851683
UBP1,5980.37226202748,7258.50985228956
UBC6,-Inf,6269.75337004638
UBP13,3393.82461521676,7136.52003721784
UBP10,-917.144855619171,9.41352801143341
UBC8,3595.40655659571,4247.54697479851
UBP14,4510.41344664848,5876.11265080405
UBP15,1164.15911927425,3668.69980236131
UBP3,-2214.56345452005,-1732.33787950018
UBP16,3586.75973837226,4876.65356011383
UBP6,3786.54273917493,5386.94134982743
UFD2,2754.23560549835,3945.36950997295
UBR2,1276.26770881671,1764.60178113051
UBX3,4494.7370567646,5806.92385147319
UBR1,1163.52149317431,1413.97935325548
UBX2,-90.5293657644379,1856.51909528785
UFD4,3030.68504616888,5158.10989302505
URE2,858.986890587671,2975.76234103059
URM1,-1015.64671475836,-91.8888535317238
VAM6,3434.43858413965,4876.70282375947
VPS16,-2129.36344830671,-1339.37658331502
VPS24,2773.21532950239,4672.11049602886
VID28,2113.23373639406,4282.98057876428
VPS8,-1001.49296186839,-113.556151999296
VPS27,1832.5705405329,2976.67432443284
VPS36,-567.343944541395,2276.73601566645
VPS3,-816.957725362605,617.274600923517
VPS41,391.371791604682,1276.00319086187
VPS9,1481.87024352834,3208.93130019139
VPS28,317.590581557489,3452.016196572
WSS1,2664.23942106581,4177.01736917352
YDR306C,4280.22788520521,5593.64852714328
YLR352W,3721.90578107694,4562.87747404232
ETP1,4206.27158448503,5359.24705546575
ARP8,-476.498634539407,340.0940083165
YKU70,4322.99339317823,6522.16870922245
YKU80,4427.64224448171,5970.73930660314
UBP8,3103.11879806419,3407.61418329375
YAF9,1352.23533955706,2220.65084274666
VPS72,2785.90168428393,3639.4050033288
VPS71,2616.06892661091,3371.10289605965
